,Protons,Neutrons,Atomic Weight,Mass Excess,Binding Energy,Half-life,Half-life Magnitude,Half-life Time
2752,90,135,225.023951021,22.310233,7.659222,523.00000000002,2.0,4.5288360246524375
2753,90,136,226.024903069,23.19706,7.657121,1834.0000000001999,3.0,4.835276572018245
2754,90,137,227.02770407,25.806176,7.647452,1614000.0000003842,6.0,6.496192221249835
2755,90,138,228.028741127,26.772188,7.645074,60291864.0,7.0,7.005126925664171
2756,90,139,229.03176243,29.586514,7.634646,248535200000.0,11.0,7.070980043815301
2757,90,140,230.033133843,30.863976,7.63099,2379301750380.6455,12.0,7.088851041813401
2758,90,141,231.036304343,33.817278,7.620112,91869.999999984,4.0,6.010404733301998
2759,90,142,232.038055325,35.448307,7.615026,4.4156e+17,17.0,7.184822660401996
2760,90,143,233.041581843,38.733238,7.602886,1309.8,3.0,4.753059524840889
2761,90,144,234.04360123,40.614285,7.596849,2079999.9999996482,6.0,6.539184888522435
2762,90,145,235.047510074,44.25535,7.583374,430.00000000002,2.0,4.481014877115445
2763,90,146,236.04987,46.454,7.576,2238.0,3.0,4.88390052953571
2764,90,147,237.053894,50.202,7.562,282.0,2.0,4.3779756405934025
2765,90,148,238.056496,52.625,7.554,559.99999999998,2.0,4.545531082585495
2766,91,121,212.023204138,21.614516,7.633543,0.0050999999999999995,-3.0,2.235856725365979
2767,91,122,213.02110934,19.663224,7.64476,0.0053,-3.0,2.2414252898669296
2768,91,123,214.020918417,19.48538,7.647584,0.017,-2.0,2.4101496404594247
2769,91,124,215.019185865,17.871519,7.657061,0.014,-2.0,2.3820426785594124
2770,91,125,216.019109564,17.800445,7.659308,0.15,-1.0,2.7253637530185606
2771,91,126,217.018323986,17.068683,7.664579,0.0036000000000000003,-3.0,2.185434166922429
2772,91,127,218.020041889,18.6689,7.659104,0.000113,-4.0,1.68435948116114
2773,91,128,219.019883143,18.521029,7.661662,5.300000000002e-08,-8.0,0.05300000000002
2774,91,129,220.021875303,20.376714,7.655089,7.8e-07,-7.0,0.7800000000000001
2775,91,130,221.021877983,20.379211,7.656961,5.9e-06,-6.0,1.2569506705473814
2776,91,131,222.023742,22.116,7.651,0.0033,-3.0,2.172837979959296
2777,91,132,223.023962273,22.320714,7.651971,0.0050999999999999995,-3.0,2.235856725365979
2778,91,133,224.025625738,23.870222,7.646925,0.85,-1.0,2.9764729752380976
2779,91,134,225.026130678,24.34057,7.646721,1.7,0.0,3.129600292060956
2780,91,135,226.027947753,26.033165,7.64111,108.0,2.0,4.143560625142675
2781,91,136,227.028805072,26.831753,7.639488,2299.9999999998004,3.0,4.890574738955557
2782,91,137,228.031051376,28.924171,7.632204,78999.999999984,4.0,5.971825580017508
2783,91,138,229.032096793,29.897971,7.629869,130000.00000003199,5.0,6.069246420769972
2784,91,139,230.034540754,32.174506,7.621891,1499999.9999999038,6.0,6.4837766727495865
2785,91,140,231.03588399,33.425722,7.61842,1033250400000.0,12.0,7.08225241370857
2786,91,141,232.038591592,35.947837,7.609501,114048.0,5.0,6.047057045226337
2787,91,142,233.040247277,37.490098,7.604864,2330640.0,6.0,6.558469124745617
2788,91,143,234.043308058,40.341197,7.594673,24000.0000000012,4.0,5.596943943104396
2789,91,144,235.045443615,42.330456,7.588236,1465.9999999998001,3.0,4.780576297782286
2790,91,145,236.048681284,45.346325,7.577504,550.00000000002,2.0,4.5411302547536465
2791,91,146,237.051145659,47.641875,7.569902,520.00000000002,2.0,4.527431000624287
2792,91,147,238.05450271,50.768948,7.55887,136.00000000002,2.0,4.199863570610184
2793,91,148,239.05726,53.337,7.55,6500.0000000016,3.0,5.185921435879229
2794,91,149,240.06098,56.803,7.538,100.00000000002001,2.0,4.124763711505744
2795,92,125,217.024368791,22.699383,7.635026,0.016,-2.0,2.401373327551975
2796,92,126,218.023535671,21.923337,7.640587,0.0005099999999999999,-4.0,1.9025233920326454
2797,92,127,219.02491916,23.212048,7.636669,4.2e-05,-5.0,1.5410830967993001
2798,92,128,220.024723,23.029,7.639,6.000000000002e-08,-8.0,0.06000000000002001
2799,92,129,221.026399,24.591,7.634,7.000000000000001e-07,-7.0,0.7000000000000001
2800,92,130,222.026086,24.299,7.638,1e-06,-6.0,1.0
2801,92,131,223.0277386,25.83834,7.632688,1.8e-05,-5.0,1.4184241683677687
2802,92,132,224.027604778,25.713685,7.635203,0.0009,-4.0,1.9847475031464414
2803,92,133,225.029390717,27.377277,7.629747,0.084,-2.0,2.6414264286872937
2804,92,134,226.029338702,27.328826,7.631916,0.35000000000000003,-1.0,2.8480226814500917
2805,92,135,227.031156367,29.02197,7.626393,66.0,1.0,4.023278495093876
2806,92,136,228.031374006,29.224699,7.627455,550.00000000002,2.0,4.5411302547536465
2807,92,137,229.033505939,31.210582,7.620721,3499.9999999998004,3.0,4.99311956369606
2808,92,138,230.033939784,31.614706,7.620923,1799999.999999712,6.0,6.514679169160503
2809,92,139,231.036293704,33.807368,7.613381,360000.0000000288,5.0,6.241888336374812
2810,92,140,232.037156152,34.610734,7.611892,2170275240.994446,9.0,7.033475654468608
2811,92,141,233.039635207,36.919958,7.603953,5021168000000.0,12.0,7.0947594898981645
2812,92,142,234.040952088,38.146625,7.600708,7743070000000.0,12.0,7.0981860691978165
2813,92,143,235.043929918,40.920456,7.590907,2.2202815829528984e+16,16.0,7.1611677237746845
2814,92,144,236.045568006,42.446325,7.586477,738666800000000.0,14.0,7.134245244720749
2815,92,145,237.048730184,45.391875,7.576094,582999.999999984,5.0,6.323598767253326
2816,92,146,238.050788247,47.308948,7.57012,1.4101788432268496e+17,17.0,7.175792716630401
2817,92,147,239.054293299,50.573883,7.558557,1407.0,3.0,4.770543476971089
2818,92,148,240.056591988,52.715098,7.551771,50799.999999996,4.0,5.832887877431734
2819,92,149,241.06033,56.197,7.539,300.0,2.0,4.393088048154066
2820,92,150,242.062931,58.62,7.532,1009.9999999998,3.0,4.689575829465779
2821,93,132,225.033913933,31.590626,7.607544,2e-06,-6.0,1.1003433318879938
2822,93,133,226.035145,32.738,7.605,0.035,-2.0,2.5146893481167587
2823,93,134,227.034956789,32.56204,7.607351,0.51,-1.0,2.9025233920326454
2824,93,135,228.03618,33.701,7.604,61.39999999998,1.0,4.005633446960837
2825,93,136,229.036263808,33.779521,7.606087,240.0,2.0,4.338587615197563
2826,93,137,230.037827597,35.236181,7.601776,280.00000000002,2.0,4.37623727498674
2827,93,138,231.038245085,35.625068,7.602125,2929.9999999998004,3.0,4.949703445984186
2828,93,139,232.040108,37.361,7.597,882.0,2.0,4.656478088968147
2829,93,140,233.040740546,37.949575,7.596176,2170.0000000001996,3.0,4.87636441676641
2830,93,141,234.042895038,39.956471,7.58963,379999.99999998714,5.0,6.251052431617475
2831,93,142,235.044063267,41.044669,7.587049,34224340.43631336,7.0,7.00064718605784
2832,93,143,236.0465696,43.379304,7.579209,4825620000000.0,12.0,7.094445234518239
2833,93,144,237.048173444,44.873275,7.574982,67621760000000.0,13.0,7.115330462151648
2834,93,145,238.050946405,47.456272,7.566214,182899.9999999872,5.0,6.1271126995338925
2835,93,146,239.052939025,49.312385,7.560561,203599.9999999584,5.0,6.145285512187034
2836,93,147,240.056162182,52.314736,7.55018,3710.0000000016,3.0,5.00947058569943
2837,93,148,241.058252431,54.261791,7.544263,834.0,2.0,4.6428107845198685
2838,93,149,242.06164118,57.41839,7.533397,130.00000000002,2.0,4.188843385426752
2839,93,150,243.064279,59.875,7.525,111.0,2.0,4.150252532423982
2840,93,151,244.06785,63.202,7.514,137.4,2.0,4.202364946324027
2841,94,134,228.038742328,36.088247,7.590489,1.1,0.0,3.023278495093876
2842,94,135,229.040150212,37.399683,7.586862,90.0,1.0,4.09903052904959
2843,94,136,230.039649886,36.933632,7.590994,102.0,2.0,4.129600292060956
2844,94,137,231.041101107,38.285435,7.587222,520.00000000002,2.0,4.527431000624287
2845,94,138,232.041187097,38.365534,7.588963,2027.9999999999998,3.0,4.859835011193668
2846,94,139,233.042997375,40.051797,7.583796,1254.0,3.0,4.742426318248365
2847,94,140,234.043317076,40.349597,7.584607,32000.000000000397,4.0,5.687465403032042
2848,94,141,235.04528605,42.183684,7.578873,1519.9999999998,3.0,4.7894111017036485
2849,94,142,236.046057964,42.902718,7.577913,90141320.0,7.0,7.008308623357848
2850,94,143,237.048409658,45.093307,7.570752,3910000.000000032,6.0,6.6461646277378925
2851,94,144,238.049559894,46.164745,7.568354,2770351344.4952464,9.0,7.035406913222481
2852,94,145,239.052163381,48.589877,7.560311,760429400000.0,11.0,7.079827016508778
2853,94,146,240.053813545,50.126995,7.556036,206933940000.0,11.0,7.069530850101871
2854,94,147,241.056851456,52.956791,7.546432,450706600.0,8.0,7.021041046402408
2855,94,148,242.058742611,54.71839,7.541321,11801496702180.936,13.0,7.101520028820426
2856,94,149,243.062003092,57.755509,7.531004,17840.0000000016,4.0,5.503613018258617
2857,94,150,244.064203907,59.805555,7.524817,2500317097919791.5,15.0,7.143891452938556
2858,94,151,245.067747154,63.106068,7.513576,37800.0,4.0,5.739878989685344
2859,94,152,246.070204627,65.39519,7.506538,936600.0000001921,5.0,6.4039508618726195
2860,94,153,247.07407,68.996,7.494,196000.0000000416,5.0,6.13883749738855
2861,95,136,231.04556,42.439,7.566,30.0,1.0,3.8307061924012187
2862,95,137,232.04659,43.398,7.564,78.60000000000001,1.0,4.06595124887743
2863,95,138,233.046348,43.173,7.567,190.00000000002,2.0,4.281529678907361
2864,95,139,234.047809,44.534,7.563,139.00000000002,2.0,4.2051926402727515
2865,95,140,235.047946,44.662,7.565,589.99999999998,2.0,4.558276896323812
2866,95,141,236.049579,46.183,7.561,216.0,2.0,4.312854432741457
2867,95,142,237.049996,46.571,7.561,4399.999999999201,3.0,5.063142635768381
2868,95,143,238.051984324,48.423087,7.555578,5900.0000000004,3.0,5.15544686522682
2869,95,144,239.053024479,49.391985,7.553681,42800.000000004,4.0,5.778968635926076
2870,95,145,240.055300179,51.511785,7.547006,183000.0000000384,5.0,6.127205344780433
2871,95,146,241.056829144,52.936008,7.543272,13641730086.24909,10.0,7.0480184659027
2872,95,147,242.059549159,55.469685,7.534984,57669.99999998401,4.0,5.872799332622158
2873,95,148,243.06138108,57.176109,7.530169,233029553526.12418,11.0,7.070470417125541
2874,95,149,244.064284847,59.880951,7.521301,36399.999999996,4.0,5.728003694300929
2875,95,150,245.066452114,61.899746,7.515306,7379.999999999999,3.0,5.225874019595107
2876,95,151,246.069774619,64.99464,7.504986,2299.9999999998004,3.0,4.890574738955557
2877,95,152,247.072093,67.154,7.499,1399.9999999998,3.0,4.7693253231407535
2878,95,153,248.075752,70.562,7.487,600.0,2.0,4.5623818557528475
2879,95,154,249.07848,73.104,7.479,60.0,1.0,4.0
2880,96,137,233.050771232,47.293098,7.546002,60.0,1.0,4.0
2881,96,138,234.050159841,46.723592,7.550681,51.0,1.0,3.9603064844621745
2882,96,139,235.051434,47.91,7.548,300.0,2.0,4.393088048154066
2883,96,140,236.051413,47.89,7.55,600.0,2.0,4.5623818557528475
2884,96,141,237.052901,49.277,7.546,1200.0,3.0,4.731675663351629
2885,96,142,238.053028697,49.395914,7.548203,8600.0000000004,3.0,5.274013092378017
2886,96,143,239.054957,51.192,7.543,10440.0,4.0,5.335019730259213
2887,96,144,240.055529539,51.725434,7.542856,2299999.999999968,6.0,6.556226071308604
2888,96,145,241.057653001,53.703425,7.536841,2830000.000000032,6.0,6.591373731732586
2889,96,146,242.058835824,54.805218,7.534497,14069999.99999808,7.0,6.863203572720781
2890,96,147,243.061389114,57.183593,7.526918,918116438.356294,8.0,7.026669854017293
2891,96,148,244.062752578,58.453651,7.523944,571072425.1649042,8.0,7.022913599378109
2892,96,149,245.065491249,61.004706,7.515766,270034246575.32864,11.0,7.071636382663236
2893,96,150,246.067223662,62.618439,7.511465,150019025875.2001,11.0,7.066986344025732
2894,96,151,247.07035354,65.533901,7.501928,492062404870555.4,14.0,7.131031428752882
2895,96,152,248.072348508,67.392202,7.496731,11001395230846.955,13.0,7.100964635963049
2896,96,153,249.075953413,70.75015,7.485552,3849.0000000012005,3.0,5.021044177477804
2897,96,154,250.078356959,72.989038,7.47894,261933219178.0839,11.0,7.071395416850079
2898,96,155,251.082284605,76.647617,7.466724,1009.9999999998,3.0,4.689575829465779
2899,96,156,252.08487,79.056,7.46,172800.0,5.0,6.117484616938134
2900,97,138,235.05658,52.704,7.524,20.0,1.0,3.7316756633516293
2901,97,139,236.05733,53.403,7.523,60.0,1.0,4.0
2902,97,140,237.057003,53.098,7.527,60.0,1.0,4.0
2903,97,141,238.058281,54.288,7.524,144.0,2.0,4.213823903691868
2904,97,142,239.058279,54.287,7.527,199.99999999998,2.0,4.294057519104452
2905,97,143,240.059759,55.665,7.523,289.99999999998,2.0,4.384807955660495
2906,97,144,241.06023,56.103,7.524,280.00000000002,2.0,4.37623727498674
2907,97,145,242.061981,57.735,7.519,420.0,2.0,4.475267804036312
2908,97,146,243.063007572,58.691176,7.517495,15999.9999999984,4.0,5.469361111046474
2909,97,147,244.065180774,60.715501,7.511468,15659.999999999998,4.0,5.4626025623170875
2910,97,148,245.066361616,61.815448,7.509264,427000.000000032,5.0,6.2708176501491995
2911,97,149,246.068672947,63.968439,7.502797,160000.0000000128,5.0,6.104440145734017
2912,97,150,247.07030708,65.490624,7.498936,43505517503.81276,10.0,7.0571933971497725
2913,97,151,248.073086,68.08,7.491,300038051.75036865,8.0,7.017821962626523
2914,97,152,249.074986657,69.849622,7.486027,28499999.99999904,7.0,6.982842809447468
2915,97,153,250.07831652,72.95137,7.475961,11559.9999999996,4.0,5.367085354767074
2916,97,154,251.080760172,75.227617,7.469264,3340.0000000001996,3.0,4.981691077208042
2917,97,155,252.08431,78.534,7.459,109.99999999997999,2.0,4.148042206599527
2918,97,156,253.08688,80.929,7.451,600.0,2.0,4.5623818557528475
2919,97,157,254.0906,84.393,7.44,60.0,1.0,4.0
2920,98,139,237.06207,57.818,7.504,2.1,0.0,3.181210284931835
2921,98,140,238.06141,57.203,7.509,0.0211,-2.0,2.441427485099231
2922,98,141,239.062422,58.145,7.507,39.0,1.0,3.8947858663222377
2923,98,142,240.062302,58.034,7.51,57.6,1.0,3.990029663136583
2924,98,143,241.063726,59.361,7.507,226.79999999999998,2.0,4.324770910074511
2925,98,144,242.063701552,59.337614,7.509302,222.0,2.0,4.3195463400227645
2926,98,145,243.065427,60.945,7.505,642.0,2.0,4.578906759176485
2927,98,146,244.066000689,61.479247,7.505132,1164.0,3.0,4.724236326719888
2928,98,147,245.068048612,63.386875,7.499657,2700.0,3.0,4.9297367214508085
2929,98,148,246.068805309,64.091733,7.499115,128520.0,5.0,6.067305723242206
2930,98,149,247.071000589,66.136624,7.493153,11199.9999999996,4.0,5.357130493511712
2931,98,150,248.072184861,67.239766,7.491036,28814400.0,7.0,6.984702362970432
2932,98,151,249.074853537,69.725622,7.483383,11070540000.0,10.0,7.04636626480705
2933,98,152,250.076406066,71.171793,7.47995,412543200.0,8.0,7.020341106787342
2934,98,153,251.079586788,74.134617,7.470502,28322920000.0,10.0,7.05379782362723
2935,98,154,252.081625846,76.033987,7.465349,83423300.0,7.0,7.007695900698358
2936,98,155,253.085133145,79.301015,7.454831,1539000.0,6.0,6.488127213989606
2937,98,156,254.087322909,81.340767,7.449228,5230000.0000002235,6.0,6.695466147179238
2938,98,157,255.091046,84.809,7.438,5100.0000000012005,3.0,5.10959748099368
2939,98,158,256.09344,87.039,7.432,738.0,2.0,4.612942859165803
2940,99,141,240.06892,64.199,7.481,1.0,0.0,3.0
2941,99,142,241.068538,63.843,7.485,8.0,0.0,3.5078814227963444
2942,99,143,242.069745,64.967,7.483,13.5,1.0,3.6356792023463314
2943,99,144,243.069548,64.783,7.486,21.0,1.0,3.743592140684683
2944,99,145,244.070883,66.027,7.483,37.0,1.0,3.881928195775612
2945,99,146,245.071324,66.438,7.484,66.0,1.0,4.023278495093876
2946,99,147,246.072896,67.902,7.48,460.00000000002,2.0,4.497486690801523
2947,99,148,247.073656,68.61,7.48,273.0,2.0,4.37005367035855
2948,99,149,248.075471,70.301,7.476,1600.0000000002,3.0,4.801938941900851
2949,99,150,249.076411,71.176,7.474,6131.9999999988,3.0,5.167582786188678
2950,99,151,250.078612,73.227,7.469,30999.999999999603,4.0,5.677475421738638
2951,99,152,251.079992142,74.512202,7.465881,120000.0000000096,5.0,6.055679624116281
2952,99,153,252.082978512,77.293987,7.457244,40755168.69608052,7.0,7.0020288245034665
2953,99,154,253.084824697,79.013697,7.452874,1769000.000000256,6.0,6.511734668827184
2954,99,155,254.088022021,81.991986,7.443584,23819999.99999616,7.0,6.952439140943192
2955,99,156,255.090273122,84.088873,7.437822,3439999.9999995837,6.0,6.62445816490692
2956,99,157,256.093598,87.186,7.428,1524.0,3.0,4.790052992576891
2957,99,158,257.095979,89.403,7.422,670000.000000032,5.0,6.347173842834961
2958,99,159,258.09952,92.702,7.412,199.99999999998,2.0,4.294057519104452
2959,100,142,242.07343,68.4,7.465,0.0007999999999999999,-4.0,1.9676966623306478
2960,100,143,243.074353,69.259,7.464,0.18,-1.0,2.751757501701102
2961,100,144,244.074084,69.009,7.468,0.0033,-3.0,2.172837979959296
2962,100,145,245.075385,70.221,7.465,4.3,0.0,3.3562511656097382
2963,100,146,246.075299023,70.140589,7.468166,1.1,0.0,3.023278495093876
2964,100,147,247.076847,71.583,7.465,29.0,1.0,3.822426099907664
2965,100,148,248.077194714,71.906414,7.46591,36.0,1.0,3.8752362884943046
2966,100,149,249.079034,73.619,7.461,155.811064416,2.0,4.233077497748702
2967,100,150,250.079521264,74.073581,7.462084,1800.0,3.0,4.830706192401219
2968,100,151,251.081575017,75.98664,7.45689,19000.0000000008,4.0,5.523435165829866
2969,100,152,252.082466855,76.817382,7.456031,91399.99999996801,4.0,6.009535386681869
2970,100,153,253.085185236,79.349538,7.448455,259999.99999997762,5.0,6.186731037708049
2971,100,154,254.08685422,80.904186,7.444786,11664.0,4.0,5.369903529820177
2972,100,155,255.089962202,83.799253,7.43589,72249.999999984,4.0,5.943721737149397
2973,100,156,256.091773117,85.486109,7.431783,9456.0000000012,3.0,5.303870125162756
2974,100,157,257.095104724,88.589481,7.422196,8683000.00000128,6.0,6.781392356165561
2975,100,158,258.097076,90.426,7.418,0.00037,-4.0,1.8560672413556651
2976,100,159,259.100595,93.704,7.407,1.5,0.0,3.0990305290495894
2977,100,160,260.102678,95.644,7.403,0.004,-3.0,2.2006866637759877
2978,101,144,245.080829,75.292,7.441,0.0009,-4.0,1.9847475031464414
2979,101,145,246.081886,76.276,7.44,1.0,0.0,3.0
2980,101,146,247.081635,76.043,7.444,1.12,0.0,3.0276793229257426
2981,101,147,248.082823,77.149,7.442,7.0,0.0,3.475267804036312
2982,101,148,249.083013,77.326,7.443,24.0,1.0,3.776205759444715
2983,101,149,250.08442,78.636,7.441,52.0,1.0,3.96504914487143
2984,101,150,251.084839,79.027,7.442,240.0,2.0,4.338587615197563
2985,101,151,252.08656,80.63,7.438,139.99999999998,2.0,4.206943467387906
2986,101,152,253.08728,81.301,7.438,360.0,2.0,4.4376181442471525
2987,101,153,254.089656,83.514,7.431,600.0,2.0,4.5623818557528475
2988,101,154,255.091082705,84.842994,7.428729,1600.0000000002,3.0,4.801938941900851
2989,101,155,256.094059025,87.615418,7.420409,4600.000000000799,3.0,5.077129737606214
2990,101,156,257.095541368,88.996213,7.417569,19900.0000000008,4.0,5.53799777396509
2991,101,157,258.098431319,91.688184,7.409669,4450000.000000033,6.0,6.668091572297754
2992,101,158,259.100509,93.624,7.405,5799.9999999996,3.0,5.150067965349103
2993,101,159,260.103652,96.551,7.396,2747520.0,6.0,6.586360419929255
2994,101,160,261.105721,98.478,7.391,2400.0,3.0,4.900969470950411
2995,101,161,262.108865,101.407,7.383,199.99999999998,2.0,4.294057519104452
2996,102,146,248.086596,80.664,7.424,2e-06,-6.0,1.1003433318879938
2997,102,147,249.087833,81.816,7.422,5.6999999999999996e-05,-5.0,1.585291618557497
2998,102,148,250.08751,81.516,7.426,4.2e-06,-6.0,1.2077497634659669
2999,102,149,251.089012,82.914,7.423,0.8,-1.0,2.9676966623306478
3000,102,150,252.088976521,82.881097,7.42576,2.44,0.0,3.217861009436148
3001,102,151,253.090678,84.466,7.422,97.2,1.0,4.117827442686569
3002,102,152,254.090955253,84.724274,7.423586,51.0,1.0,3.9603064844621745
3003,102,153,255.093241131,86.853555,7.417776,186.0,2.0,4.2763329012243805
3004,102,154,256.094282666,87.823739,7.416539,2.91,0.0,3.26088500001663
3005,102,155,257.09687719,90.240522,7.409683,25.0,1.0,3.7861760963081323
3006,102,156,258.098207,91.479,7.407,0.0012,-3.0,2.0263937486825414
3007,102,157,259.101031,94.109,7.4,3499.9999999998004,3.0,4.99311956369606
