Z,N,Nuclide,Mass,Mass Uncertainty (%),Half Life,M,N/P,Adj. N/P,P/N,Adj. P/N,M/P,M/N,M*N/P,M*P/N,Adj. M*N/P,Adj. M*P/N,N/Mass,P/Mass,Adj. N/Mass,Adj. P/Mass,Adj. N/Mass - Z,Adj. P/Mass - Z,Half Life (Seconds),Half Life Seconds Value,Magnitude of Value,isStable,(-ZM/N)^Adj. P/Mass,-ZM/N
55,82.0,Cs-138,137.911017041,0.0,33.41M 18,-86.5458,1.490909090909091,0.49090909090909096,0.6707317073170732,0.3292682926829268,-1.57356,-1.0554365853658536,-129.03192,-58.04901219512195,-42.48612000000001,-28.496787804878046,0.5945862901991503,0.39880787757260083,0.4054137098008497,0.6011921224273992,-54.59458629019915,-54.3988078775726,2004.6,2.0046,3.0,1.0,11.491575102119715,58.049012195121946
55,83.0,Cs-139,138.91336366299998,0.0,9.27M 5,-82.887,1.509090909090909,0.509090909090909,0.6626506024096386,0.3373493975903614,-1.5070363636363637,-0.9986385542168674,-125.08401818181818,-54.92512048192771,-42.19701818181818,-27.961879518072287,0.5974947104538892,0.3959302298188423,0.40250528954611076,0.6040697701811577,-54.59749471045389,-54.395930229818845,556.1999999999999,5.562,2.0,1.0,11.24457587189245,54.92512048192771
55,84.0,Cs-140,139.917283038,0.0,63.7S 3,-80.70100000000002,1.5272727272727273,0.5272727272727273,0.6547619047619048,0.34523809523809523,-1.4672909090909094,-0.9607261904761908,-123.2524363636364,-52.83994047619049,-42.55143636363638,-27.86105952380953,0.6003547108414514,0.39308939400333126,0.3996452891585486,0.6069106059966687,-54.60035471084145,-54.39308939400333,63.7,6.37,1.0,0.0,11.109233767577674,52.839940476190485
55,85.0,Cs-141,140.920042053,0.0,24.84S 17,-77.05,1.5454545454545454,0.5454545454545454,0.6470588235294118,0.3529411764705882,-1.4009090909090909,-0.9064705882352941,-119.07727272727271,-49.85588235294118,-42.027272727272724,-27.19411764705882,0.6031789287149908,0.3902922479920529,0.3968210712850092,0.609707752007947,-54.60317892871499,-54.39029224799205,24.84,2.484,1.0,0.0,10.842036224070384,49.85588235294117
55,86.0,Cs-142,141.92428788700002,0.0,1.684S 14,-74.477,1.5636363636363637,0.5636363636363637,0.6395348837209303,0.36046511627906974,-1.3541272727272728,-0.8660116279069768,-116.45494545454547,-47.63063953488373,-41.97794545454546,-26.846360465116277,0.6059568892709408,0.38753056871978775,0.3940431107290592,0.6124694312802123,-54.60595688927094,-54.38753056871979,1.684,1.684,0.0,0.0,10.657470446405847,47.63063953488372
55,87.0,Cs-143,142.927347969,0.0,1.791S 7,-70.518,1.5818181818181818,0.5818181818181818,0.632183908045977,0.367816091954023,-1.2821454545454545,-0.8105517241379311,-111.54665454545454,-44.58034482758621,-41.02865454545454,-25.937655172413795,0.608700862614968,0.3848108901588878,0.39129913738503197,0.6151891098411122,-54.60870086261497,-54.38481089015889,1.791,1.791,0.0,0.0,10.34034608689309,44.58034482758621
55,88.0,Cs-144,143.932075464,0.0,0.994S 4,-67.67399999999999,1.6,0.6000000000000001,0.625,0.375,-1.2304363636363636,-0.7690227272727271,-108.27839999999999,-42.29624999999999,-40.6044,-25.37775,0.6113995071377288,0.3821246919610805,0.38860049286227116,0.6178753080389194,-54.611399507137726,-54.38212469196108,0.994,9.94,-1.0,0.0,10.112342381150608,42.29624999999999
55,89.0,Cs-145,144.935527461,0.0,0.587S 5,-63.271,1.6181818181818182,0.6181818181818182,0.6179775280898876,0.3820224719101124,-1.1503818181818182,-0.7109101123595506,-102.38398181818182,-39.10005617977528,-39.112981818181815,-24.17094382022472,0.6140661407117629,0.37947907572075235,0.3859338592882371,0.6205209242792477,-54.61406614071176,-54.37947907572075,0.587,5.87,-1.0,0.0,9.727010402342398,39.10005617977528
55,90.0,Cs-146,145.940344031,0.0,0.321S 2,-60.056000000000004,1.6363636363636365,0.6363636363636365,0.6111111111111112,0.38888888888888884,-1.0919272727272729,-0.6672888888888889,-98.27345454545456,-36.7008888888889,-38.21745454545455,-23.35511111111111,0.6166903373948646,0.3768663172968617,0.38330966260513544,0.6231336827031383,-54.616690337394864,-54.37686631729686,0.321,3.21,-1.0,0.0,9.440667049704677,36.70088888888889
55,91.0,Cs-147,146.944156478,0.0,0.235S 3,-55.57,1.6545454545454545,0.6545454545454545,0.6043956043956044,0.39560439560439564,-1.0103636363636364,-0.6106593406593407,-91.94309090909091,-33.58626373626373,-36.37309090909091,-21.983736263736265,0.6192828771222639,0.37429184881015953,0.38071712287773607,0.6257081511898405,-54.61928287712227,-54.37429184881016,0.235,2.35,-1.0,0.0,9.014295941135222,33.58626373626374
55,92.0,Cs-148,147.94922731,0.0004,146MS 6,-52.02,1.6727272727272726,0.6727272727272726,0.5978260869565217,0.40217391304347827,-0.9458181818181819,-0.5654347826086957,-87.01527272727273,-31.098913043478262,-34.99527272727272,-20.92108695652174,0.6218349475204163,0.37174915340894454,0.37816505247958365,0.6282508465910555,-54.62183494752042,-54.37174915340894,0.146,1.46,-1.0,0.0,8.665995155804513,31.098913043478266
55,93.0,Cs-149,148.95293,0.0001,,-47.3,1.690909090909091,0.6909090909090909,0.5913978494623656,0.4086021505376344,-0.86,-0.5086021505376344,-79.97999999999999,-27.973118279569892,-32.68,-19.326881720430105,0.6243583123876784,0.36924416324002485,0.37564168761232164,0.6307558367599752,-54.62435831238768,-54.369244163240026,,,,,8.175988188750303,27.973118279569892
55,94.0,Cs-150,149.95817,0.0002,,-43.76,1.709090909090909,0.709090909090909,0.5851063829787234,0.4148936170212766,-0.7956363636363636,-0.465531914893617,-74.78981818181818,-25.604255319148937,-31.029818181818175,-18.15574468085106,0.6268414718584523,0.36676894630015827,0.3731585281415477,0.6332310536998418,-54.626841471858455,-54.366768946300155,,,,,7.794477113463076,25.604255319148937
55,95.0,Cs-151,150.96236000000002,0.0003,,-38.82,1.7272727272727273,0.7272727272727273,0.5789473684210527,0.42105263157894735,-0.7058181818181818,-0.4086315789473684,-67.05272727272727,-22.474736842105266,-28.232727272727274,-16.345263157894735,0.6292959384047785,0.3643292274975033,0.3707040615952215,0.6356707725024967,-54.62929593840478,-54.36432922749751,,,,,7.231572761364371,22.474736842105262
55,96.0,,,,,-34.86,1.7454545454545454,0.7454545454545454,0.5729166666666666,0.42708333333333337,-0.6338181818181818,-0.363125,-60.84654545454545,-19.971874999999997,-25.98654545454545,-14.888125,,,,,,,,,,,,19.971875
56,57.0,Ba-114,113.95065918,0.0001,0.43S +30 -15,,1.0178571428571428,0.017857142857142794,0.9824561403508771,0.01754385964912286,,,,,,,0.5002165008098902,0.49144077272550624,0.4997834991901098,0.5085592272744938,-55.50021650080989,-55.491440772725504,0.43,4.3,-1.0,0.0,,
56,58.0,Ba-115,114.94736999999999,0.0006,0.4S 2,-45.96,1.0357142857142858,0.03571428571428581,0.9655172413793104,0.03448275862068961,-0.8207142857142857,-0.7924137931034483,-47.60142857142858,-44.37517241379311,-1.641428571428576,-1.5848275862068946,0.5045787476477278,0.4871794804874614,0.4954212523522722,0.5128205195125386,-55.50457874764773,-55.48717948048746,0.4,4.0,-1.0,0.0,6.9933814611763685,44.3751724137931
56,59.0,Ba-116,115.94138000000001,0.0004,1.3S 2,-49.03,1.0535714285714286,0.0535714285714286,0.9491525423728814,0.05084745762711862,-0.8755357142857143,-0.8310169491525424,-51.65660714285715,-46.53694915254238,-2.6266071428571447,-2.493050847457626,0.5088778484437566,0.4830027036076334,0.4911221515562434,0.5169972963923666,-55.50887784844376,-55.48300270360763,1.3,1.3,0.0,0.0,7.28193854902975,46.53694915254237
56,60.0,Ba-117,116.938316565,0.0002,1.75S 7,-54.7,1.0714285714285714,0.0714285714285714,0.9333333333333333,0.06666666666666665,-0.9767857142857144,-0.9116666666666667,-58.60714285714286,-51.053333333333335,-3.9071428571428557,-3.646666666666666,0.5130910189445825,0.47888495101494366,0.48690898105541747,0.5211150489850563,-55.513091018944586,-55.47888495101494,1.75,1.75,0.0,0.0,7.7638487126261415,51.053333333333335
56,61.0,Ba-118,117.93303999999999,0.0002,5.2S 2,-57.62,1.0892857142857142,0.08928571428571419,0.9180327868852459,0.08196721311475408,-1.0289285714285714,-0.9445901639344262,-62.764642857142846,-52.89704918032787,-5.144642857142851,-4.72295081967213,0.517242665838174,0.47484572601537284,0.482757334161826,0.5251542739846271,-55.517242665838175,-55.474845726015374,5.2,5.2,0.0,0.0,8.036508155262633,52.89704918032787
56,62.0,Ba-119,118.93065969,0.0002,5.4S 3,-62.35,1.1071428571428572,0.1071428571428572,0.9032258064516129,0.09677419354838712,-1.113392857142857,-1.0056451612903226,-69.03035714285714,-56.31612903225806,-6.680357142857147,-6.0338709677419375,0.5213121676244525,0.47086260301563454,0.47868783237554746,0.5291373969843655,-55.52131216762445,-55.47086260301563,5.4,5.4,0.0,0.0,8.439666401137377,56.31612903225806
56,63.0,Ba-120,119.926045003,0.0003,24S 2,-64.59,1.125,0.125,0.8888888888888888,0.11111111111111116,-1.153392857142857,-1.0252380952380953,-72.66375000000001,-57.413333333333334,-8.07375,-7.17666666666667,0.5253237526379197,0.46695444678926196,0.47467624736208025,0.5330455532107381,-55.52532375263792,-55.46695444678926,24.0,2.4,1.0,0.0,8.66231416888621,57.413333333333334
56,64.0,Ba-121,120.924054499,0.0001,29.7S 15,-68.89,1.1428571428571428,0.1428571428571428,0.875,0.125,-1.2301785714285713,-1.07640625,-78.73142857142857,-60.27875,-9.841428571428567,-8.61125,0.5292578078460747,0.46310058186531533,0.4707421921539253,0.5368994181346847,-55.52925780784607,-55.46310058186531,29.7,2.97,1.0,0.0,9.031692512541305,60.27875
56,65.0,Ba-122,121.919904,0.0,1.95M 15,-70.74,1.1607142857142858,0.1607142857142858,0.8615384615384616,0.1384615384615384,-1.2632142857142856,-1.0883076923076922,-82.10892857142858,-60.94523076923077,-11.368928571428578,-9.794769230769226,0.5331369027324694,0.45931794696951206,0.4668630972675306,0.5406820530304879,-55.53313690273247,-55.45931794696951,117.0,1.17,2.0,1.0,9.227517457407874,60.94523076923076
56,66.0,Ba-123,122.918781065,0.0,2.7M 4,-74.609,1.1785714285714286,0.1785714285714286,0.8484848484848485,0.1515151515151515,-1.3323035714285714,-1.130439393939394,-87.9320357142857,-63.304606060606055,-13.323035714285716,-11.304393939393936,0.5369399161638196,0.4555853834117257,0.46306008383618036,0.5444146165882743,-55.53693991616382,-55.45558538341172,162.0,1.62,2.0,1.0,9.565941351628577,63.304606060606055
56,67.0,Ba-124,123.915093631,0.0,11.0M 5,-75.655,1.1964285714285714,0.1964285714285714,0.835820895522388,0.16417910447761197,-1.350982142857143,-1.129179104477612,-90.51580357142858,-63.23402985074627,-14.86080357142857,-12.420970149253733,0.5406928085735515,0.45192234746446097,0.4593071914264485,0.5480776525355391,-55.54069280857355,-55.45192234746446,660.0,6.6,2.0,1.0,9.70646112786596,63.234029850746275
56,68.0,Ba-125,124.914472941,0.0,3.5M 4,-79.09,1.2142857142857142,0.2142857142857142,0.8235294117647058,0.17647058823529416,-1.4123214285714287,-1.1630882352941176,-96.03785714285713,-65.13294117647058,-16.947857142857135,-13.957058823529415,0.5443724686099262,0.44830673885523337,0.45562753139007384,0.5516932611447667,-55.54437246860993,-55.44830673885523,210.0,2.1,2.0,1.0,10.015245919371427,65.1329411764706
56,69.0,Ba-126,125.911250206,0.0,100M 2,-79.669,1.2321428571428572,0.2321428571428572,0.8115942028985508,0.18840579710144922,-1.4226607142857142,-1.1546231884057971,-98.16358928571428,-64.65889855072464,-18.49458928571429,-15.010101449275357,0.5480050423382419,0.44475771552089194,0.4519949576617581,0.5552422844791081,-55.54800504233824,-55.44475771552089,6000.0,6.0,3.0,1.0,10.123656358645277,64.65889855072463
56,70.0,Ba-127,126.911093826,0.0,12.7M 4,-82.67,1.25,0.25,0.8,0.19999999999999996,-1.47625,-1.181,-103.3375,-66.13600000000001,-20.6675,-16.533999999999995,0.5515672262345536,0.4412537809876429,0.44843277376544644,0.5587462190123571,-55.55156722623455,-55.441253780987644,762.0,7.62,2.0,1.0,10.403100818173161,66.136
56,71.0,Ba-128,127.90834168100001,0.0,2.43D 5,-82.818,1.2678571428571428,0.2678571428571428,0.7887323943661971,0.21126760563380287,-1.478892857142857,-1.166450704225352,-105.00139285714285,-65.3212394366197,-22.183392857142852,-17.496760563380285,0.5550849855990793,0.43781350976828787,0.44491501440092074,0.5621864902317122,-55.55508498559908,-55.43781350976829,209952.00000000003,2.09952,5.0,1.0,10.48091193990881,65.32123943661972
56,72.0,Ba-129,128.908679888,0.0,2.23H 11,-85.37899999999998,1.2857142857142858,0.2857142857142858,0.7777777777777778,0.2222222222222222,-1.5246249999999997,-1.185819444444444,-109.77299999999998,-66.40588888888887,-24.394000000000002,-18.973111111111105,0.5585349261396201,0.4344160536641489,0.4414650738603799,0.5655839463358511,-55.55853492613962,-55.43441605366415,8028.000000000001,8.028,3.0,1.0,10.730273624129689,66.40588888888887
56,73.0,Ba-130,129.906320534,0.0,-1.0,-85.06299999999997,1.3035714285714286,0.3035714285714286,0.7671232876712328,0.23287671232876717,-1.5189821428571424,-1.1652465753424655,-110.88569642857139,-65.25380821917805,-25.822696428571422,-19.809191780821916,0.5619434042925873,0.43107987178609436,0.43805659570741273,0.5689201282139056,-55.561943404292585,-55.431079871786096,-1.0,2,2.0,1.0,10.773722862475871,65.25380821917805
56,74.0,Ba-131,130.906940842,0.0,11.50D 6,-87.2617,1.3214285714285714,0.3214285714285714,0.7567567567567568,0.2432432432432432,-1.558244642857143,-1.1792121621621623,-115.31010357142857,-66.03588108108109,-28.04840357142857,-21.225818918918918,0.5652870621223618,0.42778480376827377,0.4347129378776382,0.5722151962317262,-55.56528706212236,-55.427784803768276,993600.0,9.936,5.0,1.0,10.997798453562936,66.03588108108109
56,75.0,Ba-132,131.90506114299998,0.0,-1.0,-86.6839,1.3392857142857142,0.3392857142857142,0.7466666666666667,0.2533333333333333,-1.5479267857142855,-1.1557853333333332,-116.09450892857141,-64.72397866666667,-29.410608928571417,-21.95992133333333,0.568590767860617,0.4245477733359274,0.431409232139383,0.5754522266640726,-55.56859076786062,-55.42454777333593,-1.0,2,2.0,1.0,11.019997740402276,64.72397866666667
56,76.0,Ba-133,132.906007365,0.0,10.52Y 13,-88.435,1.3571428571428572,0.3571428571428572,0.7368421052631579,0.26315789473684215,-1.5791964285714286,-1.1636184210526317,-120.01892857142857,-65.16263157894737,-31.58392857142858,-23.272368421052636,0.5718326921918666,0.4213504047729544,0.4281673078081334,0.5786495952270456,-55.57183269219187,-55.42135040477295,331758720.0,3.317587,8.0,1.0,11.211650840132389,65.16263157894737
56,77.0,Ba-134,133.904508093,0.0,-1.0,-87.5536,1.375,0.375,0.7272727272727273,0.2727272727272727,-1.5634571428571429,-1.1370597402597402,-120.3862,-63.67534545454546,-32.8326,-23.878254545454546,0.5750366518393958,0.4182084740650151,0.4249633481606042,0.5817915259349848,-55.5750366518394,-55.41820847406502,-1.0,2,2.0,1.0,11.208183202680901,63.67534545454546
56,78.0,Ba-135,134.90568828,0.0,-1.0,-88.9501,1.3928571428571428,0.3928571428571428,0.717948717948718,0.28205128205128205,-1.588394642857143,-1.1403858974358976,-123.89478214285714,-63.86161025641026,-34.94468214285714,-25.088489743589744,0.5781816985960527,0.4151048092484481,0.42181830140394727,0.5848951907515518,-55.578181698596055,-55.41510480924845,-1.0,2,2.0,1.0,11.373028178467642,63.861610256410266
56,79.0,Ba-136,135.904575631,0.0,-1.0,-87.8507,1.4107142857142858,0.4107142857142858,0.7088607594936709,0.2911392405063291,-1.5687625,-1.1120341772151898,-123.93223750000001,-62.27391392405064,-36.08153750000001,-25.576786075949368,0.5812902150880931,0.4120538233535849,0.4187097849119069,0.5879461766464151,-55.581290215088096,-55.41205382335359,-1.0,2,2.0,1.0,11.34894386058395,62.27391392405063
56,80.0,Ba-137,136.905827046,0.0,-1.0,-88.8871,1.4285714285714286,0.4285714285714286,0.7,0.30000000000000004,-1.587269642857143,-1.11108875,-126.98157142857144,-62.22097,-38.09447142857143,-26.666130000000006,0.5843432798015252,0.4090402958610676,0.41565672019847477,0.5909597041389324,-55.58434327980152,-55.40904029586107,-1.0,2,2.0,1.0,11.485352985968888,62.22097
56,81.0,Ba-nat,137.327,0.0051,,-87.7215,1.4464285714285714,0.4464285714285714,0.691358024691358,0.308641975308642,-1.5664553571428572,-1.0829814814814815,-126.88288392857143,-60.64696296296297,-39.16138392857143,-27.074537037037043,0.5898330262803382,0.40778579594690045,0.4101669737196618,0.5922142040530995,-55.58983302628034,-55.4077857959469,,,,,11.371162003998917,60.64696296296297
56,81.0,Ba-138,137.905246899,0.0,-1.0,-87.7215,1.4464285714285714,0.4464285714285714,0.691358024691358,0.308641975308642,-1.5664553571428572,-1.0829814814814815,-126.88288392857143,-60.64696296296297,-39.16138392857143,-27.074537037037043,0.5873598127801718,0.40607591994678544,0.4126401872198282,0.5939240800532146,-55.58735981278017,-55.40607591994679,-1.0,2,2.0,1.0,11.45125878576751,60.64696296296297
56,82.0,Ba-139,138.908841004,0.0,83.06M 28,-88.2619,1.4642857142857142,0.4642857142857142,0.6829268292682927,0.31707317073170727,-1.5761053571428572,-1.0763646341463415,-129.24063928571428,-60.276419512195126,-40.978739285714276,-27.98548048780487,0.5903151981351478,0.4031420865313204,0.40968480186485223,0.5968579134686796,-55.590315198135144,-55.40314208653132,4983.6,4.9836,3.0,1.0,11.54768931220036,60.276419512195126
56,83.0,Ba-140,139.910605633,0.0,12.7527D 23,-84.914,1.4821428571428572,0.4821428571428572,0.6746987951807228,0.32530120481927716,-1.5163214285714286,-1.0230602409638554,-125.85467857142858,-57.291373493975904,-40.94067857142858,-27.6226265060241,0.5932359425111603,0.40025557567018044,0.4067640574888397,0.5997444243298196,-55.59323594251116,-55.40025557567018,1101833.28,1.101833,6.0,1.0,11.334548251459985,57.291373493975904
56,84.0,Ba-141,140.91440295700002,0.0,18.27M 7,-83.27,1.5,0.5,0.6666666666666666,0.33333333333333337,-1.4869642857142857,-0.9913095238095238,-124.905,-55.51333333333333,-41.635,-27.756666666666668,0.5961065599918312,0.3974043733278874,0.40389344000816885,0.6025956266721126,-55.59610655999183,-55.39740437332789,1096.2,1.0962,3.0,1.0,11.250353987116952,55.51333333333333
56,85.0,Ba-142,141.916429935,0.0,10.6M 2,-79.733,1.5178571428571428,0.5178571428571428,0.6588235294117647,0.3411764705882353,-1.4238035714285715,-0.9380352941176471,-121.02330357142857,-52.52997647058824,-41.290303571428566,-27.203023529411766,0.5989440407916924,0.3945984268745268,0.4010559592083076,0.6054015731254732,-55.59894404079169,-55.39459842687452,636.0,6.36,2.0,1.0,11.003661681138276,52.52997647058824
56,86.0,Ba-143,142.920625195,0.0,14.5S 3,-77.843,1.5357142857142858,0.5357142857142858,0.6511627906976745,0.34883720930232553,-1.3900535714285716,-0.9051511627906977,-119.54460714285716,-50.688465116279076,-41.70160714285715,-27.154534883720927,0.6017326042526202,0.3918258818389155,0.3982673957473798,0.6081741181610845,-55.60173260425262,-55.39182588183891,14.5,1.45,1.0,0.0,10.886332960749131,50.68846511627907
56,87.0,Ba-144,143.922954824,0.0,11.5S 2,-73.937,1.5535714285714286,0.5535714285714286,0.6436781609195402,0.3563218390804598,-1.3203035714285714,-0.8498505747126437,-114.8664107142857,-47.59163218390805,-40.929410714285716,-26.345367816091954,0.6044900905931946,0.3890970698071137,0.3955099094068054,0.6109029301928863,-55.604490090593195,-55.389097069807114,11.5,1.15,1.0,0.0,10.587864109517916,47.59163218390805
